,Año,Mes,Consumo,Cargo fijo,Cargo variable,Precio servicio electrico,Dias,Contri municipal %,IVA %,Imp Sta Cruz %,Coef,Contribucion,subsidio,Total,Tipo,Contribucion comentario,Unnamed: 16,Precio kWh,Dia,fecha
1497,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-25
1498,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-24
1499,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-23
1500,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-22
1501,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-21
1502,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-20
1503,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-19
1504,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-18
1505,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-17
1506,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-16
1507,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-15
1508,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-14
1509,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-13
1510,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-12
1511,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-11
1512,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-10
1513,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-09
1514,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-08
1515,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-07
1516,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-06
1517,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-05
1518,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-04
1519,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-03
1520,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-11-02
1521,2017,11,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,#DIV/0!,,1.0,2017-11-01
1522,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-31
1523,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-30
1524,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-29
1525,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-28
1526,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-27
1527,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-26
1528,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-25
1529,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-24
1530,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-23
1531,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-22
1532,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-21
1533,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-20
1534,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-19
1535,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-18
1536,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-17
1537,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-16
1538,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-15
1539,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-14
1540,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-13
1541,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-12
1542,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-11
1543,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-10
1544,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-09
1545,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-08
1546,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-07
1547,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-06
1548,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-05
1549,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-04
1550,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-03
1551,,,517.0,32.42,235.54,267.96,57.0,6.383,21.0,0.0,,,0,341.3354868,,,,,,2017-10-02
1552,2017,10,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,0,,1.0,2017-10-01
1553,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-30
1554,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-29
1555,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-28
1556,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-27
1557,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-26
1558,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-25
1559,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-24
1560,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-23
1561,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-22
1562,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-21
1563,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-20
1564,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-19
1565,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-18
1566,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-17
1567,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-16
1568,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-15
1569,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-14
1570,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-13
1571,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-12
1572,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-11
1573,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-10
1574,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-09
1575,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-08
1576,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-07
1577,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-06
1578,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-05
1579,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-04
1580,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-03
1581,,,1650.0,519.11,938.85,1457.96,58.0,6.383,21.0,0.0,,,0,1857.1931868,,,,,,2017-09-02
1582,2017,9,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,0.158222458754657,,1.0,2017-09-01
1583,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-31
1584,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-30
1585,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-29
1586,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-28
1587,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-27
1588,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-26
1589,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-25
1590,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-24
1591,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-23
1592,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-22
1593,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-21
1594,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-20
1595,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-19
1596,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-18
1597,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-17
1598,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-16
1599,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-15
1600,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-14
1601,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-13
1602,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-12
1603,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-11
1604,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-10
1605,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-09
1606,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-08
1607,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-07
1608,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-06
1609,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-05
1610,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-04
1611,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-03
1612,,,333.0,32.42,155.48,187.9,56.0,6.383,21.0,0.0,,,29.73,201.4816911,,,,,,2017-08-02
1613,2017,8,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,0.158046745467187,,1.0,2017-08-01
1614,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-31
1615,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-30
1616,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-29
1617,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-28
1618,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-27
1619,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-26
1620,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-25
1621,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-24
1622,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-23
1623,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-22
1624,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-21
1625,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-20
1626,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-19
1627,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-18
1628,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-17
1629,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-16
1630,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-15
1631,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-14
1632,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-13
1633,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-12
1634,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-11
1635,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-10
1636,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-09
1637,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-08
1638,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-07
1639,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-06
1640,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-05
1641,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-04
1642,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-03
1643,,,333.0,32.42,154.55,186.97,56.0,6.383,21.0,0.0,,,29.55,200.5263186,,,,,,2017-07-02
1644,2017,7,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,0,,1.0,2017-07-01
1645,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-30
1646,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-29
1647,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-28
1648,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-27
1649,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-26
1650,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-25
1651,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-24
1652,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-23
1653,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-22
1654,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-21
1655,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-20
1656,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-19
1657,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-18
1658,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-17
1659,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-16
1660,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-15
1661,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-14
1662,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-13
1663,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-12
1664,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-11
1665,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-10
1666,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-09
1667,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-08
1668,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-07
1669,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-06
1670,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-05
1671,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-04
1672,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-03
1673,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-06-02
1674,2017,6,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,#DIV/0!,,1.0,2017-06-01
1675,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-31
1676,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-30
1677,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-29
1678,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-28
1679,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-27
1680,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-26
1681,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-25
1682,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-24
1683,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-23
1684,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-22
1685,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-21
1686,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-20
1687,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-19
1688,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-18
1689,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-17
1690,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-16
1691,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-15
1692,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-14
1693,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-13
1694,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-12
1695,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-11
1696,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-10
1697,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-09
1698,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-08
1699,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-07
1700,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-06
1701,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-05
1702,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-04
1703,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-03
1704,,,286.0,33.58,135.93,169.51,57.0,6.383,21.0,0.0,,,0,215.9269233,,,,,,2017-05-02
1705,2017,5,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,0,,1.0,2017-05-01
1706,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-30
1707,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-29
1708,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-28
1709,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-27
1710,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-26
1711,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-25
1712,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-24
1713,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-23
1714,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-22
1715,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-21
1716,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-20
1717,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-19
1718,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-18
1719,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-17
1720,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-16
1721,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-15
1722,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-14
1723,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-13
1724,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-12
1725,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-11
1726,,,364.0,40.53,169.2,209.73,69.0,6.383,21.0,0.0,,,0,267.1603659,,,,,,2017-04-10
