,fecha,T_mean,T_max,T_min,longitud,latitud
1960,2011-05-15,13.02,18.02,9.66,-58.2813,-34.8115
1961,2011-05-16,12.79,17.62,8.74,-58.2813,-34.8115
1962,2011-05-17,13.98,18.9,10.26,-58.2813,-34.8115
1963,2011-05-18,14.33,19.3,10.97,-58.2813,-34.8115
1964,2011-05-19,14.38,20.19,9.5,-58.2813,-34.8115
1965,2011-05-20,16.4,22.07,12.23,-58.2813,-34.8115
1966,2011-05-21,17.51,22.89,15.03,-58.2813,-34.8115
1967,2011-05-22,14.03,19.71,8.37,-58.2813,-34.8115
1968,2011-05-23,9.38,15.65,3.94,-58.2813,-34.8115
1969,2011-05-24,12.12,17.55,7.86,-58.2813,-34.8115
1970,2011-05-25,11.69,15.82,8.3,-58.2813,-34.8115
1971,2011-05-26,10.51,15.33,7.83,-58.2813,-34.8115
1972,2011-05-27,11.43,15.26,9.07,-58.2813,-34.8115
1973,2011-05-28,11.45,16.04,7.59,-58.2813,-34.8115
1974,2011-05-29,10.83,14.96,8.15,-58.2813,-34.8115
1975,2011-05-30,11.94,15.73,7.77,-58.2813,-34.8115
1976,2011-05-31,13.19,16.71,11.03,-58.2813,-34.8115
1977,2011-06-01,11.3,16.32,7.62,-58.2813,-34.8115
1978,2011-06-02,11.69,16.72,6.5,-58.2813,-34.8115
1979,2011-06-03,8.91,13.93,4.0,-58.2813,-34.8115
1980,2011-06-04,5.36,10.3,1.73,-58.2813,-34.8115
1981,2011-06-05,8.38,13.01,3.52,-58.2813,-34.8115
1982,2011-06-06,10.01,13.23,8.12,-58.2813,-34.8115
1983,2011-06-07,8.9,12.96,6.49,-58.2813,-34.8115
1984,2011-06-08,10.11,15.57,5.99,-58.2813,-34.8115
1985,2011-06-09,10.63,17.45,6.16,-58.2813,-34.8115
1986,2011-06-10,10.17,17.51,3.26,-58.2813,-34.8115
1987,2011-06-11,12.98,19.7,8.67,-58.2813,-34.8115
1988,2011-06-12,12.27,17.94,7.48,-58.2813,-34.8115
1989,2011-06-13,8.34,13.79,4.33,-58.2813,-34.8115
1990,2011-06-14,9.42,13.91,4.44,-58.2813,-34.8115
1991,2011-06-15,12.08,13.62,10.23,-58.2813,-34.8115
1992,2011-06-16,12.72,15.78,11.01,-58.2813,-34.8115
1993,2011-06-17,10.51,15.1,7.72,-58.2813,-34.8115
1994,2011-06-18,12.8,15.69,7.81,-58.2813,-34.8115
1995,2011-06-19,14.72,18.35,12.61,-58.2813,-34.8115
1996,2011-06-20,10.07,13.85,6.73,-58.2813,-34.8115
1997,2011-06-21,8.83,13.21,6.48,-58.2813,-34.8115
1998,2011-06-22,9.4,13.6,5.92,-58.2813,-34.8115
1999,2011-06-23,9.64,12.52,5.55,-58.2813,-34.8115
2000,2011-06-24,7.46,13.16,4.48,-58.2813,-34.8115
2001,2011-06-25,6.67,10.11,1.64,-58.2813,-34.8115
2002,2011-06-26,4.15,10.01,1.09,-58.2813,-34.8115
2003,2011-06-27,5.12,12.98,-0.56,-58.2813,-34.8115
2004,2011-06-28,5.33,11.94,0.55,-58.2813,-34.8115
2005,2011-06-29,8.33,14.25,3.41,-58.2813,-34.8115
2006,2011-06-30,6.84,11.73,0.7,-58.2813,-34.8115
2007,2011-07-01,2.33,9.12,-1.79,-58.2813,-34.8115
2008,2011-07-02,3.01,9.73,-1.65,-58.2813,-34.8115
2009,2011-07-03,2.51,8.03,-1.53,-58.2813,-34.8115
2010,2011-07-04,3.4,10.23,-1.8,-58.2813,-34.8115
2011,2011-07-05,3.62,10.01,-1.35,-58.2813,-34.8115
2012,2011-07-06,4.5,10.69,0.99,-58.2813,-34.8115
2013,2011-07-07,5.32,12.63,0.23,-58.2813,-34.8115
2014,2011-07-08,7.23,13.96,2.11,-58.2813,-34.8115
2015,2011-07-09,9.3,15.43,5.59,-58.2813,-34.8115
2016,2011-07-10,9.16,16.03,4.94,-58.2813,-34.8115
2017,2011-07-11,11.82,17.8,6.78,-58.2813,-34.8115
2018,2011-07-12,13.2,19.06,7.26,-58.2813,-34.8115
2019,2011-07-13,8.8,15.85,3.55,-58.2813,-34.8115
2020,2011-07-14,10.49,14.4,5.69,-58.2813,-34.8115
2021,2011-07-15,12.56,18.71,7.9,-58.2813,-34.8115
2022,2011-07-16,8.38,14.07,4.09,-58.2813,-34.8115
2023,2011-07-17,8.62,14.52,3.75,-58.2813,-34.8115
2024,2011-07-18,9.89,13.22,7.3,-58.2813,-34.8115
2025,2011-07-19,7.54,10.73,5.91,-58.2813,-34.8115
2026,2011-07-20,8.47,11.78,6.2,-58.2813,-34.8115
2027,2011-07-21,7.63,12.37,4.91,-58.2813,-34.8115
2028,2011-07-22,8.43,15.41,3.39,-58.2813,-34.8115
2029,2011-07-23,9.15,15.39,5.33,-58.2813,-34.8115
2030,2011-07-24,11.2,16.76,5.61,-58.2813,-34.8115
2031,2011-07-25,15.3,19.16,9.63,-58.2813,-34.8115
2032,2011-07-26,9.7,15.58,5.75,-58.2813,-34.8115
2033,2011-07-27,9.86,14.65,5.95,-58.2813,-34.8115
2034,2011-07-28,11.23,16.38,7.26,-58.2813,-34.8115
2035,2011-07-29,7.62,12.39,2.49,-58.2813,-34.8115
2036,2011-07-30,3.54,7.68,0.31,-58.2813,-34.8115
2037,2011-07-31,3.75,8.72,-0.52,-58.2813,-34.8115
2038,2011-08-01,5.39,10.24,1.85,-58.2813,-34.8115
2039,2011-08-02,5.6,11.16,0.38,-58.2813,-34.8115
2040,2011-08-03,7.32,12.73,4.02,-58.2813,-34.8115
2041,2011-08-04,5.68,10.73,2.84,-58.2813,-34.8115
2042,2011-08-05,9.63,16.05,5.83,-58.2813,-34.8115
2043,2011-08-06,9.03,15.53,3.1,-58.2813,-34.8115
2044,2011-08-07,10.09,14.83,6.07,-58.2813,-34.8115
2045,2011-08-08,11.7,14.8,9.12,-58.2813,-34.8115
2046,2011-08-09,13.4,17.08,10.04,-58.2813,-34.8115
2047,2011-08-10,14.97,19.45,11.39,-58.2813,-34.8115
2048,2011-08-11,16.35,21.19,11.98,-58.2813,-34.8115
2049,2011-08-12,14.87,20.22,10.6,-58.2813,-34.8115
2050,2011-08-13,11.38,16.72,7.66,-58.2813,-34.8115
2051,2011-08-14,9.58,15.48,4.98,-58.2813,-34.8115
2052,2011-08-15,10.91,14.75,7.02,-58.2813,-34.8115
2053,2011-08-16,11.43,13.45,9.19,-58.2813,-34.8115
2054,2011-08-17,10.85,16.57,7.17,-58.2813,-34.8115
2055,2011-08-18,12.25,16.94,8.94,-58.2813,-34.8115
2056,2011-08-19,7.51,10.59,3.58,-58.2813,-34.8115
2057,2011-08-20,4.7,9.77,1.08,-58.2813,-34.8115
2058,2011-08-21,4.69,9.68,-0.88,-58.2813,-34.8115
2059,2011-08-22,6.3,11.21,2.51,-58.2813,-34.8115
2060,2011-08-23,7.67,13.01,2.8,-58.2813,-34.8115
2061,2011-08-24,11.3,15.72,6.15,-58.2813,-34.8115
2062,2011-08-25,10.71,14.36,5.14,-58.2813,-34.8115
2063,2011-08-26,7.98,12.54,2.59,-58.2813,-34.8115
2064,2011-08-27,10.05,13.32,8.1,-58.2813,-34.8115
2065,2011-08-28,10.66,17.05,6.75,-58.2813,-34.8115
2066,2011-08-29,9.79,15.85,5.19,-58.2813,-34.8115
2067,2011-08-30,9.39,15.48,5.11,-58.2813,-34.8115
2068,2011-08-31,8.06,14.01,2.73,-58.2813,-34.8115
2069,2011-09-01,8.58,13.99,2.8,-58.2813,-34.8115
2070,2011-09-02,11.75,17.55,7.13,-58.2813,-34.8115
2071,2011-09-03,14.62,20.03,11.04,-58.2813,-34.8115
2072,2011-09-04,12.42,17.58,7.01,-58.2813,-34.8115
2073,2011-09-05,10.01,17.54,4.14,-58.2813,-34.8115
2074,2011-09-06,11.38,18.62,3.97,-58.2813,-34.8115
2075,2011-09-07,13.31,20.37,6.73,-58.2813,-34.8115
2076,2011-09-08,13.83,20.74,6.64,-58.2813,-34.8115
2077,2011-09-09,14.38,21.37,8.44,-58.2813,-34.8115
2078,2011-09-10,12.83,19.07,5.6,-58.2813,-34.8115
2079,2011-09-11,10.33,17.38,2.05,-58.2813,-34.8115
2080,2011-09-12,13.91,22.03,8.17,-58.2813,-34.8115
2081,2011-09-13,10.43,17.55,3.74,-58.2813,-34.8115
2082,2011-09-14,11.16,16.77,5.23,-58.2813,-34.8115
2083,2011-09-15,13.62,19.12,8.96,-58.2813,-34.8115
2084,2011-09-16,15.98,20.25,12.12,-58.2813,-34.8115
2085,2011-09-17,13.58,18.3,7.1,-58.2813,-34.8115
2086,2011-09-18,10.75,17.71,5.21,-58.2813,-34.8115
2087,2011-09-19,12.55,19.15,6.24,-58.2813,-34.8115
2088,2011-09-20,14.02,20.83,6.08,-58.2813,-34.8115
2089,2011-09-21,15.33,22.89,8.15,-58.2813,-34.8115
2090,2011-09-22,11.65,15.18,8.56,-58.2813,-34.8115
2091,2011-09-23,10.99,16.0,7.23,-58.2813,-34.8115
2092,2011-09-24,13.71,18.25,10.34,-58.2813,-34.8115
2093,2011-09-25,15.8,21.19,9.69,-58.2813,-34.8115
2094,2011-09-26,18.56,26.43,12.79,-58.2813,-34.8115
2095,2011-09-27,15.39,20.17,11.55,-58.2813,-34.8115
2096,2011-09-28,18.33,24.4,12.6,-58.2813,-34.8115
2097,2011-09-29,17.4,22.51,12.33,-58.2813,-34.8115
2098,2011-09-30,15.51,22.23,9.5,-58.2813,-34.8115
2099,2011-10-01,15.38,21.03,9.06,-58.2813,-34.8115
2100,2011-10-02,13.94,20.19,8.23,-58.2813,-34.8115
2101,2011-10-03,10.85,16.57,7.05,-58.2813,-34.8115
2102,2011-10-04,12.98,17.9,8.6,-58.2813,-34.8115
2103,2011-10-05,15.65,22.37,10.25,-58.2813,-34.8115
2104,2011-10-06,16.91,23.05,10.19,-58.2813,-34.8115
2105,2011-10-07,15.3,16.37,14.23,-58.2813,-34.8115
2106,2011-10-08,17.19,22.05,13.83,-58.2813,-34.8115
2107,2011-10-09,14.87,19.11,10.95,-58.2813,-34.8115
2108,2011-10-10,15.55,19.37,12.05,-58.2813,-34.8115
2109,2011-10-11,15.68,20.85,11.68,-58.2813,-34.8115
2110,2011-10-12,15.37,18.28,12.4,-58.2813,-34.8115
2111,2011-10-13,17.66,22.55,13.08,-58.2813,-34.8115
2112,2011-10-14,15.15,21.01,10.39,-58.2813,-34.8115
2113,2011-10-15,17.97,25.22,10.4,-58.2813,-34.8115
2114,2011-10-16,16.81,22.55,11.2,-58.2813,-34.8115
2115,2011-10-17,13.83,19.82,8.44,-58.2813,-34.8115
2116,2011-10-18,14.12,19.08,8.67,-58.2813,-34.8115
2117,2011-10-19,16.49,21.86,12.26,-58.2813,-34.8115
2118,2011-10-20,18.75,24.65,12.46,-58.2813,-34.8115
2119,2011-10-21,19.86,25.01,15.48,-58.2813,-34.8115
2120,2011-10-22,16.46,21.41,11.76,-58.2813,-34.8115
2121,2011-10-23,15.08,20.06,11.08,-58.2813,-34.8115
2122,2011-10-24,16.86,22.81,11.73,-58.2813,-34.8115
2123,2011-10-25,16.35,22.12,11.68,-58.2813,-34.8115
2124,2011-10-26,13.54,19.65,8.73,-58.2813,-34.8115
2125,2011-10-27,13.96,22.15,7.45,-58.2813,-34.8115
2126,2011-10-28,17.67,26.97,8.19,-58.2813,-34.8115
2127,2011-10-29,16.69,23.72,10.67,-58.2813,-34.8115
2128,2011-10-30,13.76,21.56,6.41,-58.2813,-34.8115
2129,2011-10-31,14.85,21.55,8.86,-58.2813,-34.8115
2130,2011-11-01,17.03,22.31,11.33,-58.2813,-34.8115
2131,2011-11-02,18.37,23.73,13.25,-58.2813,-34.8115
2132,2011-11-03,21.39,27.96,14.9,-58.2813,-34.8115
2133,2011-11-04,21.15,28.49,15.64,-58.2813,-34.8115
2134,2011-11-05,20.68,28.17,14.81,-58.2813,-34.8115
2135,2011-11-06,19.08,26.81,11.94,-58.2813,-34.8115
2136,2011-11-07,21.5,28.18,14.65,-58.2813,-34.8115
2137,2011-11-08,21.9,27.98,16.87,-58.2813,-34.8115
2138,2011-11-09,22.12,27.8,15.08,-58.2813,-34.8115
2139,2011-11-10,16.17,22.05,10.84,-58.2813,-34.8115
2140,2011-11-11,18.26,25.04,11.61,-58.2813,-34.8115
2141,2011-11-12,20.73,27.72,13.87,-58.2813,-34.8115
2142,2011-11-13,20.44,26.15,14.87,-58.2813,-34.8115
2143,2011-11-14,20.0,26.53,13.71,-58.2813,-34.8115
2144,2011-11-15,22.23,29.44,14.46,-58.2813,-34.8115
2145,2011-11-16,23.44,31.07,16.97,-58.2813,-34.8115
2146,2011-11-17,21.3,28.32,15.03,-58.2813,-34.8115
2147,2011-11-18,22.57,28.33,17.1,-58.2813,-34.8115
2148,2011-11-19,25.11,32.02,18.4,-58.2813,-34.8115
2149,2011-11-20,23.08,27.65,18.9,-58.2813,-34.8115
2150,2011-11-21,21.9,26.55,16.57,-58.2813,-34.8115
2151,2011-11-22,19.74,26.51,12.94,-58.2813,-34.8115
2152,2011-11-23,20.4,26.31,13.91,-58.2813,-34.8115
2153,2011-11-24,23.58,31.01,15.65,-58.2813,-34.8115
2154,2011-11-25,25.74,32.19,18.61,-58.2813,-34.8115
2155,2011-11-26,24.23,31.72,16.53,-58.2813,-34.8115
2156,2011-11-27,25.9,32.86,19.18,-58.2813,-34.8115
2157,2011-11-28,27.5,34.72,21.76,-58.2813,-34.8115
2158,2011-11-29,25.91,31.95,19.27,-58.2813,-34.8115
2159,2011-11-30,17.01,22.37,11.56,-58.2813,-34.8115
2160,2011-12-01,17.35,25.61,8.26,-58.2813,-34.8115
2161,2011-12-02,20.08,26.7,13.43,-58.2813,-34.8115
2162,2011-12-03,21.19,27.23,16.15,-58.2813,-34.8115
2163,2011-12-04,21.33,27.31,16.11,-58.2813,-34.8115
2164,2011-12-05,23.76,30.13,18.18,-58.2813,-34.8115
2165,2011-12-06,23.89,31.09,17.51,-58.2813,-34.8115
2166,2011-12-07,24.13,32.36,15.53,-58.2813,-34.8115
2167,2011-12-08,24.37,33.12,18.15,-58.2813,-34.8115
2168,2011-12-09,22.88,29.08,18.15,-58.2813,-34.8115
2169,2011-12-10,24.14,30.38,18.64,-58.2813,-34.8115
2170,2011-12-11,24.2,33.57,18.54,-58.2813,-34.8115
2171,2011-12-12,19.83,27.23,13.12,-58.2813,-34.8115
2172,2011-12-13,19.01,25.48,13.13,-58.2813,-34.8115
2173,2011-12-14,20.45,25.29,16.31,-58.2813,-34.8115
2174,2011-12-15,20.09,24.63,16.48,-58.2813,-34.8115
2175,2011-12-16,18.8,22.65,14.65,-58.2813,-34.8115
2176,2011-12-17,18.89,24.55,14.51,-58.2813,-34.8115
2177,2011-12-18,21.33,30.02,11.98,-58.2813,-34.8115
2178,2011-12-19,23.64,31.59,16.61,-58.2813,-34.8115
2179,2011-12-20,26.61,36.07,17.06,-58.2813,-34.8115
2180,2011-12-21,26.67,34.26,20.81,-58.2813,-34.8115
2181,2011-12-22,25.69,33.24,17.83,-58.2813,-34.8115
2182,2011-12-23,19.72,25.47,12.88,-58.2813,-34.8115
2183,2011-12-24,17.62,24.9,10.12,-58.2813,-34.8115
2184,2011-12-25,19.49,25.75,12.86,-58.2813,-34.8115
2185,2011-12-26,21.96,28.8,15.53,-58.2813,-34.8115
2186,2011-12-27,23.32,30.82,16.31,-58.2813,-34.8115
2187,2011-12-28,23.92,30.67,17.58,-58.2813,-34.8115
2188,2011-12-29,24.72,31.52,18.49,-58.2813,-34.8115
2189,2011-12-30,24.69,31.49,18.83,-58.2813,-34.8115
2190,2011-12-31,23.63,29.67,18.22,-58.2813,-34.8115
2191,2012-01-01,24.09,30.92,18.16,-58.2813,-34.8115
2192,2012-01-02,27.1,37.23,18.22,-58.2813,-34.8115
2193,2012-01-03,23.08,31.12,16.74,-58.2813,-34.8115
2194,2012-01-04,24.03,32.01,16.26,-58.2813,-34.8115
2195,2012-01-05,27.8,36.07,18.69,-58.2813,-34.8115
2196,2012-01-06,27.61,38.4,20.55,-58.2813,-34.8115
2197,2012-01-07,24.35,31.18,19.78,-58.2813,-34.8115
2198,2012-01-08,25.83,32.64,19.58,-58.2813,-34.8115
2199,2012-01-09,30.66,38.08,21.7,-58.2813,-34.8115
2200,2012-01-10,32.08,39.36,25.68,-58.2813,-34.8115
2201,2012-01-11,25.01,27.87,21.58,-58.2813,-34.8115
2202,2012-01-12,22.08,28.58,16.74,-58.2813,-34.8115
2203,2012-01-13,21.65,28.51,15.57,-58.2813,-34.8115
2204,2012-01-14,22.44,29.8,15.46,-58.2813,-34.8115
2205,2012-01-15,24.3,31.36,16.84,-58.2813,-34.8115
2206,2012-01-16,27.4,36.01,18.06,-58.2813,-34.8115
2207,2012-01-17,27.11,34.61,20.51,-58.2813,-34.8115
2208,2012-01-18,26.67,33.72,20.49,-58.2813,-34.8115
2209,2012-01-19,27.8,33.63,22.43,-58.2813,-34.8115
2210,2012-01-20,29.12,36.94,22.27,-58.2813,-34.8115
2211,2012-01-21,28.17,34.98,23.6,-58.2813,-34.8115
2212,2012-01-22,26.62,32.17,22.49,-58.2813,-34.8115
2213,2012-01-23,25.77,32.01,20.75,-58.2813,-34.8115
2214,2012-01-24,24.27,29.24,19.65,-58.2813,-34.8115
2215,2012-01-25,20.61,27.14,14.76,-58.2813,-34.8115
2216,2012-01-26,21.84,27.51,15.77,-58.2813,-34.8115
2217,2012-01-27,23.9,28.79,19.07,-58.2813,-34.8115
2218,2012-01-28,24.65,30.83,18.9,-58.2813,-34.8115
2219,2012-01-29,27.04,34.91,19.73,-58.2813,-34.8115
2220,2012-01-30,28.41,34.96,22.76,-58.2813,-34.8115
2221,2012-01-31,25.06,27.45,22.65,-58.2813,-34.8115
2222,2012-02-01,24.83,29.16,20.41,-58.2813,-34.8115
2223,2012-02-02,24.73,28.94,21.78,-58.2813,-34.8115
2224,2012-02-03,25.19,30.2,20.48,-58.2813,-34.8115
2225,2012-02-04,27.38,32.68,21.73,-58.2813,-34.8115
2226,2012-02-05,24.9,28.85,20.3,-58.2813,-34.8115
2227,2012-02-06,27.79,34.22,21.27,-58.2813,-34.8115
2228,2012-02-07,27.65,31.53,23.23,-58.2813,-34.8115
2229,2012-02-08,24.13,29.15,17.66,-58.2813,-34.8115
2230,2012-02-09,20.4,26.27,14.99,-58.2813,-34.8115
2231,2012-02-10,21.11,27.3,15.62,-58.2813,-34.8115
2232,2012-02-11,22.52,29.18,16.76,-58.2813,-34.8115
2233,2012-02-12,23.89,30.94,15.87,-58.2813,-34.8115
2234,2012-02-13,25.11,31.47,18.93,-58.2813,-34.8115
2235,2012-02-14,26.37,33.23,19.41,-58.2813,-34.8115
2236,2012-02-15,28.87,36.62,22.56,-58.2813,-34.8115
2237,2012-02-16,27.02,35.17,22.4,-58.2813,-34.8115
2238,2012-02-17,27.94,33.62,23.51,-58.2813,-34.8115
2239,2012-02-18,26.44,30.07,24.16,-58.2813,-34.8115
2240,2012-02-19,24.29,26.54,22.52,-58.2813,-34.8115
2241,2012-02-20,23.87,26.37,20.34,-58.2813,-34.8115
2242,2012-02-21,21.16,27.1,15.66,-58.2813,-34.8115
2243,2012-02-22,20.58,26.19,13.58,-58.2813,-34.8115
2244,2012-02-23,20.49,27.02,13.73,-58.2813,-34.8115
2245,2012-02-24,22.04,27.08,18.01,-58.2813,-34.8115
2246,2012-02-25,23.03,28.6,17.93,-58.2813,-34.8115
2247,2012-02-26,20.11,26.35,14.96,-58.2813,-34.8115
2248,2012-02-27,22.33,30.13,14.17,-58.2813,-34.8115
2249,2012-02-28,22.68,27.42,18.37,-58.2813,-34.8115
2250,2012-02-29,19.18,21.87,17.39,-58.2813,-34.8115
2251,2012-03-01,20.45,25.31,16.12,-58.2813,-34.8115
2252,2012-03-02,21.7,26.84,16.8,-58.2813,-34.8115
2253,2012-03-03,23.18,28.93,17.44,-58.2813,-34.8115
2254,2012-03-04,25.51,31.6,19.62,-58.2813,-34.8115
2255,2012-03-05,26.4,33.02,21.19,-58.2813,-34.8115
2256,2012-03-06,23.36,27.79,19.83,-58.2813,-34.8115
2257,2012-03-07,25.06,29.57,21.29,-58.2813,-34.8115
2258,2012-03-08,24.19,29.17,20.38,-58.2813,-34.8115
2259,2012-03-09,23.87,28.48,19.97,-58.2813,-34.8115
2260,2012-03-10,26.38,31.94,22.39,-58.2813,-34.8115
2261,2012-03-11,23.99,28.06,20.73,-58.2813,-34.8115
2262,2012-03-12,24.4,29.96,17.71,-58.2813,-34.8115
2263,2012-03-13,19.82,25.6,15.87,-58.2813,-34.8115
2264,2012-03-14,18.28,22.62,13.83,-58.2813,-34.8115
2265,2012-03-15,17.49,22.66,11.26,-58.2813,-34.8115
2266,2012-03-16,19.21,24.38,14.1,-58.2813,-34.8115
2267,2012-03-17,21.11,26.51,16.09,-58.2813,-34.8115
2268,2012-03-18,22.77,29.19,16.08,-58.2813,-34.8115
2269,2012-03-19,24.37,29.4,20.48,-58.2813,-34.8115
2270,2012-03-20,19.15,21.09,17.23,-58.2813,-34.8115
2271,2012-03-21,20.0,24.76,16.15,-58.2813,-34.8115
2272,2012-03-22,17.46,21.48,11.67,-58.2813,-34.8115
2273,2012-03-23,15.19,21.15,9.08,-58.2813,-34.8115
2274,2012-03-24,17.3,22.88,11.59,-58.2813,-34.8115
2275,2012-03-25,17.68,23.28,13.37,-58.2813,-34.8115
2276,2012-03-26,14.76,21.03,9.51,-58.2813,-34.8115
2277,2012-03-27,12.52,17.44,8.69,-58.2813,-34.8115
2278,2012-03-28,14.75,22.44,6.78,-58.2813,-34.8115
2279,2012-03-29,17.68,25.4,11.0,-58.2813,-34.8115
2280,2012-03-30,18.11,24.69,13.44,-58.2813,-34.8115
2281,2012-03-31,19.25,26.54,12.77,-58.2813,-34.8115
2282,2012-04-01,19.48,26.69,13.73,-58.2813,-34.8115
2283,2012-04-02,20.03,26.66,15.36,-58.2813,-34.8115
2284,2012-04-03,19.78,26.13,14.17,-58.2813,-34.8115
2285,2012-04-04,22.33,29.23,14.16,-58.2813,-34.8115
2286,2012-04-05,14.76,20.56,9.7,-58.2813,-34.8115
2287,2012-04-06,15.68,23.06,8.64,-58.2813,-34.8115
2288,2012-04-07,18.63,26.37,12.05,-58.2813,-34.8115
2289,2012-04-08,16.85,23.22,11.4,-58.2813,-34.8115
2290,2012-04-09,17.8,23.36,13.14,-58.2813,-34.8115
2291,2012-04-10,19.86,24.92,16.03,-58.2813,-34.8115
2292,2012-04-11,20.91,25.59,16.37,-58.2813,-34.8115
2293,2012-04-12,19.07,25.26,14.67,-58.2813,-34.8115
2294,2012-04-13,19.3,25.3,15.04,-58.2813,-34.8115
2295,2012-04-14,19.38,24.57,14.99,-58.2813,-34.8115
2296,2012-04-15,18.12,24.76,11.69,-58.2813,-34.8115
2297,2012-04-16,19.62,25.51,14.85,-58.2813,-34.8115
2298,2012-04-17,19.41,24.25,15.77,-58.2813,-34.8115
2299,2012-04-18,19.48,25.72,14.5,-58.2813,-34.8115
2300,2012-04-19,20.01,26.16,16.42,-58.2813,-34.8115
2301,2012-04-20,18.49,26.43,11.73,-58.2813,-34.8115
2302,2012-04-21,13.14,17.88,8.67,-58.2813,-34.8115
2303,2012-04-22,11.35,17.31,5.78,-58.2813,-34.8115
2304,2012-04-23,11.25,17.07,6.07,-58.2813,-34.8115
2305,2012-04-24,9.4,15.45,4.08,-58.2813,-34.8115
2306,2012-04-25,11.68,15.72,8.43,-58.2813,-34.8115
2307,2012-04-26,10.88,14.98,7.73,-58.2813,-34.8115
2308,2012-04-27,11.01,16.14,6.38,-58.2813,-34.8115
2309,2012-04-28,9.76,11.5,7.85,-58.2813,-34.8115
2310,2012-04-29,9.83,14.47,7.32,-58.2813,-34.8115
2311,2012-04-30,10.84,17.42,5.44,-58.2813,-34.8115
2312,2012-05-01,12.99,18.64,9.0,-58.2813,-34.8115
2313,2012-05-02,13.91,20.31,8.47,-58.2813,-34.8115
2314,2012-05-03,15.41,22.53,9.47,-58.2813,-34.8115
2315,2012-05-04,16.86,23.86,10.86,-58.2813,-34.8115
2316,2012-05-05,17.45,23.23,13.37,-58.2813,-34.8115
2317,2012-05-06,16.93,22.15,13.04,-58.2813,-34.8115
2318,2012-05-07,18.14,22.95,14.86,-58.2813,-34.8115
2319,2012-05-08,18.65,23.63,14.16,-58.2813,-34.8115
2320,2012-05-09,18.45,23.02,16.78,-58.2813,-34.8115
2321,2012-05-10,16.15,19.65,11.67,-58.2813,-34.8115
2322,2012-05-11,11.51,16.65,6.3,-58.2813,-34.8115
2323,2012-05-12,8.82,14.74,4.1,-58.2813,-34.8115
2324,2012-05-13,10.46,17.19,4.9,-58.2813,-34.8115
2325,2012-05-14,13.24,20.19,7.65,-58.2813,-34.8115
2326,2012-05-15,13.83,21.29,8.35,-58.2813,-34.8115
2327,2012-05-16,14.69,20.81,10.19,-58.2813,-34.8115
2328,2012-05-17,16.14,21.62,12.18,-58.2813,-34.8115
2329,2012-05-18,14.51,17.2,12.07,-58.2813,-34.8115
2330,2012-05-19,13.94,18.94,11.42,-58.2813,-34.8115
2331,2012-05-20,16.05,21.61,12.24,-58.2813,-34.8115
2332,2012-05-21,14.37,17.76,12.19,-58.2813,-34.8115
2333,2012-05-22,15.17,20.24,11.92,-58.2813,-34.8115
2334,2012-05-23,14.33,18.58,11.74,-58.2813,-34.8115
2335,2012-05-24,13.49,18.2,10.69,-58.2813,-34.8115
2336,2012-05-25,14.44,18.74,10.57,-58.2813,-34.8115
2337,2012-05-26,16.4,19.49,14.06,-58.2813,-34.8115
2338,2012-05-27,16.47,20.4,14.65,-58.2813,-34.8115
2339,2012-05-28,17.15,21.45,13.77,-58.2813,-34.8115
2340,2012-05-29,16.37,21.73,11.69,-58.2813,-34.8115
2341,2012-05-30,11.3,16.04,7.72,-58.2813,-34.8115
2342,2012-05-31,9.61,14.28,6.12,-58.2813,-34.8115
2343,2012-06-01,11.48,16.4,4.78,-58.2813,-34.8115
2344,2012-06-02,14.14,19.48,9.3,-58.2813,-34.8115
2345,2012-06-03,10.11,14.68,7.26,-58.2813,-34.8115
2346,2012-06-04,7.98,11.97,5.31,-58.2813,-34.8115
2347,2012-06-05,8.03,13.26,4.19,-58.2813,-34.8115
2348,2012-06-06,4.23,6.65,1.39,-58.2813,-34.8115
2349,2012-06-07,3.08,9.43,-2.22,-58.2813,-34.8115
2350,2012-06-08,5.11,12.58,-1.06,-58.2813,-34.8115
2351,2012-06-09,6.61,13.3,0.84,-58.2813,-34.8115
2352,2012-06-10,7.85,12.93,5.32,-58.2813,-34.8115
2353,2012-06-11,9.17,16.24,3.08,-58.2813,-34.8115
2354,2012-06-12,13.03,17.87,8.81,-58.2813,-34.8115
2355,2012-06-13,15.63,19.6,12.12,-58.2813,-34.8115
2356,2012-06-14,13.35,18.3,10.13,-58.2813,-34.8115
2357,2012-06-15,11.12,15.79,7.58,-58.2813,-34.8115
2358,2012-06-16,5.74,9.43,2.83,-58.2813,-34.8115
2359,2012-06-17,7.24,10.41,4.22,-58.2813,-34.8115
2360,2012-06-18,7.66,12.27,5.24,-58.2813,-34.8115
2361,2012-06-19,8.2,14.25,4.85,-58.2813,-34.8115
2362,2012-06-20,9.76,16.04,6.14,-58.2813,-34.8115
2363,2012-06-21,10.61,15.74,6.4,-58.2813,-34.8115
2364,2012-06-22,9.91,17.62,4.67,-58.2813,-34.8115
2365,2012-06-23,10.58,16.67,7.07,-58.2813,-34.8115
2366,2012-06-24,9.98,16.56,3.99,-58.2813,-34.8115
2367,2012-06-25,6.12,11.43,3.13,-58.2813,-34.8115
2368,2012-06-26,9.84,17.3,3.43,-58.2813,-34.8115
2369,2012-06-27,14.99,21.28,9.18,-58.2813,-34.8115
