,fecha,Consumo,Cargo fijo,Cargo variable,Dias,subsidio,Total,Tipo,Precio kWh,Dia,precio_kWh,inflacion_acumulada,T_mean,T_max,T_min,longitud,latitud,precio_kWh_norm,use,precio_kWh_norm_nan,precio_kWh_norm_new
562,2007-07-17,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.233733024387009,8.96,12.77,6.55,-58.2813,-34.8115,0.09744043154037876,1,0.09744043154037876,0.09744043154037876
563,2007-07-18,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2349486192575456,9.57,14.98,5.89,-58.2813,-34.8115,0.09734451816640004,1,0.09734451816640004,0.09734451816640004
564,2007-07-19,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2361654118514631,10.63,16.28,6.31,-58.2813,-34.8115,0.09724869920266933,1,0.09724869920266933,0.09724869920266933
565,2007-07-20,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2373834033488766,8.93,15.25,5.26,-58.2813,-34.8115,0.09715297455625595,1,0.09715297455625595,0.09715297455625595
566,2007-07-21,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.238602594931063,8.87,12.91,5.49,-58.2813,-34.8115,0.09705734413432068,1,0.09705734413432068,0.09705734413432068
567,2007-07-22,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2398229877804638,7.33,10.37,2.62,-58.2813,-34.8115,0.09696180784411575,1,0.09696180784411575,0.09696180784411575
568,2007-07-23,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.241044583080685,5.23,11.49,0.51,-58.2813,-34.8115,0.0968663655929846,1,0.0968663655929846,0.0968663655929846
569,2007-07-24,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2422673820165002,4.65,10.17,-0.12,-58.2813,-34.8115,0.09677101728836188,1,0.09677101728836188,0.09677101728836188
570,2007-07-25,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2434913857738483,3.65,8.86,-0.86,-58.2813,-34.8115,0.09667576283777343,1,0.09667576283777343,0.09667576283777343
571,2007-07-26,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.244716595539838,7.34,15.81,0.44,-58.2813,-34.8115,0.09658060214883607,1,0.09658060214883607,0.09658060214883607
572,2007-07-27,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2459430125027475,4.26,9.51,0.53,-58.2813,-34.8115,0.09648553512925752,1,0.09648553512925752,0.09648553512925752
573,2007-07-28,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2471706378520258,3.64,9.81,-1.35,-58.2813,-34.8115,0.0963905616868364,1,0.0963905616868364,0.0963905616868364
574,2007-07-29,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2483994727782934,4.94,11.65,-0.13,-58.2813,-34.8115,0.09629568172946207,1,0.09629568172946207,0.09629568172946207
575,2007-07-30,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2496295184733448,6.34,13.35,1.41,-58.2813,-34.8115,0.09620089516511453,1,0.09620089516511453,0.09620089516511453
576,2007-07-31,318,16.2,13.67,62,,38.2285221,,,,0.1202154783018868,1.2508607761301478,7.75,11.74,4.69,-58.2813,-34.8115,0.0961062019018644,1,0.0961062019018644,0.0961062019018644
577,2007-08-01,318,16.2,13.67,62,,38.2285221,,0.042987421383648,1.0,0.1202154783018868,1.2523276415184188,6.14,7.66,3.74,-58.2813,-34.8115,0.09599363163151797,1,0.09599363163151797,0.09599363163151797
578,2007-08-02,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.253796227077398,5.41,9.87,2.32,-58.2813,-34.8115,0.10077165997076307,1,0.10077165997076307,0.10077165997076307
579,2007-08-03,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.255266534824304,6.56,9.3,4.58,-58.2813,-34.8115,0.10065362499714343,1,0.10065362499714343,0.10065362499714343
580,2007-08-04,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2567385667787196,5.96,10.16,3.33,-58.2813,-34.8115,0.10053572827921001,1,0.10053572827921001,0.10053572827921001
581,2007-08-05,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2582123249625972,6.16,10.01,1.56,-58.2813,-34.8115,0.10041796965502234,1,0.10041796965502234,0.10041796965502234
582,2007-08-06,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2596878114002594,6.49,9.49,1.74,-58.2813,-34.8115,0.10030034896282966,1,0.10030034896282966,0.10030034896282966
583,2007-08-07,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2611650281184037,7.4,15.67,0.53,-58.2813,-34.8115,0.10018286604107068,1,0.10018286604107068,0.10018286604107068
584,2007-08-08,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2626439771461029,9.47,15.94,4.68,-58.2813,-34.8115,0.1000655207283734,1,0.1000655207283734,0.1000655207283734
585,2007-08-09,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2641246605148102,9.33,15.64,5.4,-58.2813,-34.8115,0.09994831286355474,1,0.09994831286355474,0.09994831286355474
586,2007-08-10,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2656070802583614,6.47,10.43,1.37,-58.2813,-34.8115,0.09983124228562046,1,0.09983124228562046,0.09983124228562046
587,2007-08-11,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2670912384129769,5.99,14.62,-1.34,-58.2813,-34.8115,0.09971430883376488,1,0.09971430883376488,0.09971430883376488
588,2007-08-12,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.268577137017264,8.49,13.39,2.24,-58.2813,-34.8115,0.09959751234737074,1,0.09959751234737074,0.09959751234737074
589,2007-08-13,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2700647781122223,12.4,18.03,9.16,-58.2813,-34.8115,0.09948085266600883,1,0.09948085266600883,0.09948085266600883
590,2007-08-14,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2715541637412435,15.9,22.7,9.74,-58.2813,-34.8115,0.0993643296294379,1,0.0993643296294379,0.0993643296294379
591,2007-08-15,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.273045295950117,10.17,16.16,5.28,-58.2813,-34.8115,0.09924794307760433,1,0.09924794307760433,0.09924794307760433
592,2007-08-16,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.27453817678703,7.12,11.61,3.87,-58.2813,-34.8115,0.09913169285064205,1,0.09913169285064205,0.09913169285064205
593,2007-08-17,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2760328083025714,5.37,9.99,1.57,-58.2813,-34.8115,0.09901557878887225,1,0.09901557878887225,0.09901557878887225
594,2007-08-18,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.277529192549736,6.99,11.81,3.49,-58.2813,-34.8115,0.09889960073280306,1,0.09889960073280306,0.09889960073280306
595,2007-08-19,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2790273315839256,7.52,10.45,5.65,-58.2813,-34.8115,0.0987837585231295,1,0.0987837585231295,0.0987837585231295
596,2007-08-20,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2805272274629518,6.75,12.96,2.56,-58.2813,-34.8115,0.09866805200073316,1,0.09866805200073316,0.09866805200073316
597,2007-08-21,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.28202888224704,8.37,14.88,2.83,-58.2813,-34.8115,0.09855248100668201,1,0.09855248100668201,0.09855248100668201
598,2007-08-22,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2835322979988313,8.07,13.62,3.26,-58.2813,-34.8115,0.0984370453822302,1,0.0984370453822302,0.0984370453822302
599,2007-08-23,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.285037476783386,9.29,15.78,5.32,-58.2813,-34.8115,0.09832174496881778,1,0.09832174496881778,0.09832174496881778
600,2007-08-24,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2865444206681853,8.25,14.91,4.67,-58.2813,-34.8115,0.09820657960807058,1,0.09820657960807058,0.09820657960807058
601,2007-08-25,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2880531317231356,8.26,12.19,4.76,-58.2813,-34.8115,0.09809154914179986,1,0.09809154914179986,0.09809154914179986
602,2007-08-26,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.289563612020571,7.42,9.8,5.33,-58.2813,-34.8115,0.09797665341200222,1,0.09797665341200222,0.09797665341200222
603,2007-08-27,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.291075863635254,8.55,14.87,2.01,-58.2813,-34.8115,0.09786189226085937,1,0.09786189226085937,0.09786189226085937
604,2007-08-28,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2925898886443823,9.33,15.7,5.3,-58.2813,-34.8115,0.09774726553073776,1,0.09774726553073776,0.09774726553073776
605,2007-08-29,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2941056891275884,7.12,12.16,3.34,-58.2813,-34.8115,0.09763277306418855,1,0.09763277306418855,0.09763277306418855
606,2007-08-30,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2956232671669436,8.37,13.38,4.69,-58.2813,-34.8115,0.09751841470394734,1,0.09751841470394734,0.09751841470394734
607,2007-08-31,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.297142624846961,11.13,18.1,6.26,-58.2813,-34.8115,0.09740419029293391,1,0.09740419029293391,0.09740419029293391
608,2007-09-01,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2982529240402498,12.51,19.22,7.33,-58.2813,-34.8115,0.09732088773154346,1,0.09732088773154346,0.09732088773154346
609,2007-09-02,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.2993641736026615,13.35,18.65,7.63,-58.2813,-34.8115,0.09723765641263975,1,0.09723765641263975,0.09723765641263975
610,2007-09-03,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.300476374347672,15.83,20.69,12.07,-58.2813,-34.8115,0.09715449627529434,1,0.09715449627529434,0.09715449627529434
611,2007-09-04,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3015895270894529,17.19,23.1,12.7,-58.2813,-34.8115,0.09707140725863098,1,0.09707140725863098,0.09707140725863098
612,2007-09-05,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3027036326428736,12.12,14.32,10.88,-58.2813,-34.8115,0.0969883893018254,1,0.0969883893018254,0.0969883893018254
613,2007-09-06,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3038186918235002,16.61,22.48,12.08,-58.2813,-34.8115,0.09690544234410545,1,0.09690544234410545,0.09690544234410545
614,2007-09-07,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3049347054475977,18.74,23.97,12.85,-58.2813,-34.8115,0.0968225663247508,1,0.0968225663247508,0.0968225663247508
615,2007-09-08,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3060516743321289,21.03,26.58,17.47,-58.2813,-34.8115,0.09673976118309321,1,0.09673976118309321,0.09673976118309321
616,2007-09-09,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.307169599294756,21.79,26.62,18.32,-58.2813,-34.8115,0.09665702685851627,1,0.09665702685851627,0.09665702685851627
617,2007-09-10,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3082884811538422,20.73,24.22,17.85,-58.2813,-34.8115,0.09657436329045532,1,0.09657436329045532,0.09657436329045532
618,2007-09-11,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.30940832072845,15.3,17.51,13.48,-58.2813,-34.8115,0.09649177041839764,1,0.09649177041839764,0.09649177041839764
619,2007-09-12,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3105291188383432,14.98,18.27,13.3,-58.2813,-34.8115,0.09640924818188217,1,0.09640924818188217,0.09640924818188217
620,2007-09-13,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3116508763039878,16.98,19.63,14.52,-58.2813,-34.8115,0.09632679652049957,1,0.09632679652049957,0.09632679652049957
621,2007-09-14,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3127735939465517,17.24,21.87,12.65,-58.2813,-34.8115,0.09624441537389217,1,0.09624441537389217,0.09624441537389217
622,2007-09-15,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.313897272587905,13.18,15.77,11.56,-58.2813,-34.8115,0.09616210468175398,1,0.09616210468175398,0.09616210468175398
623,2007-09-16,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3150219130506229,12.36,15.87,10.29,-58.2813,-34.8115,0.0960798643838305,1,0.0960798643838305,0.0960798643838305
624,2007-09-17,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.316147516157983,12.83,16.14,9.98,-58.2813,-34.8115,0.09599769441991879,1,0.09599769441991879,0.09599769441991879
625,2007-09-18,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.317274082733969,12.76,15.33,9.62,-58.2813,-34.8115,0.09591559472986738,1,0.09591559472986738,0.09591559472986738
626,2007-09-19,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.318401613603269,12.23,17.32,8.15,-58.2813,-34.8115,0.09583356525357631,1,0.09583356525357631,0.09583356525357631
627,2007-09-20,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3195301095912777,13.3,19.02,7.98,-58.2813,-34.8115,0.09575160593099691,1,0.09575160593099691,0.09575160593099691
628,2007-09-21,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.320659571524095,12.73,17.44,8.62,-58.2813,-34.8115,0.09566971670213198,1,0.09566971670213198,0.09566971670213198
629,2007-09-22,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3217900002285294,12.58,19.19,6.87,-58.2813,-34.8115,0.09558789750703556,1,0.09558789750703556,0.09558789750703556
630,2007-09-23,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3229213965320965,10.58,15.04,6.51,-58.2813,-34.8115,0.09550614828581297,1,0.09550614828581297,0.09550614828581297
631,2007-09-24,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.32405376126302,9.72,15.23,4.84,-58.2813,-34.8115,0.09542446897862074,1,0.09542446897862074,0.09542446897862074
632,2007-09-25,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3251870952502327,10.86,17.18,5.01,-58.2813,-34.8115,0.09534285952566666,1,0.09534285952566666,0.09534285952566666
633,2007-09-26,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3263213993233771,11.79,16.73,6.79,-58.2813,-34.8115,0.09526131986720954,1,0.09526131986720954,0.09526131986720954
634,2007-09-27,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3274566743128058,15.11,20.19,11.19,-58.2813,-34.8115,0.09517984994355934,1,0.09517984994355934,0.09517984994355934
635,2007-09-28,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3285929210495817,15.98,23.34,7.99,-58.2813,-34.8115,0.0950984496950771,1,0.0950984496950771,0.0950984496950771
636,2007-09-29,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3297301403654798,17.19,23.97,10.28,-58.2813,-34.8115,0.09501711906217479,1,0.09501711906217479,0.09501711906217479
637,2007-09-30,266,4.44,21.82,61,,33.6083358,,,,0.12634712706766918,1.3308683330929865,17.5,24.23,10.62,-58.2813,-34.8115,0.09493585798531538,1,0.09493585798531538,0.09493585798531538
638,2007-10-01,266,4.44,21.82,61,,33.6083358,,0.08203007518797,1.0,0.12634712706766918,1.3319288397949287,17.36,22.12,14.01,-58.2813,-34.8115,0.09486026827613575,1,0.09486026827613575,0.09486026827613575
639,2007-10-02,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3329901915650395,17.76,20.19,15.9,-58.2813,-34.8115,0.1094121895738287,1,0.1094121895738287,0.1094121895738287
640,2007-10-03,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3340523890767142,18.32,23.51,12.94,-58.2813,-34.8115,0.10932507353815889,1,0.10932507353815889,0.10932507353815889
641,2007-10-04,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3351154330038846,19.3,25.02,15.34,-58.2813,-34.8115,0.1092380268659092,1,0.1092380268659092,0.1092380268659092
642,2007-10-05,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3361793240210196,17.55,20.05,15.1,-58.2813,-34.8115,0.10915104950185116,1,0.10915104950185116,0.10915104950185116
643,2007-10-06,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3372440628031257,15.77,21.59,10.35,-58.2813,-34.8115,0.1090641413908003,1,0.1090641413908003,0.1090641413908003
644,2007-10-07,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.338309650025747,12.16,17.88,5.38,-58.2813,-34.8115,0.10897730247761607,1,0.10897730247761607,0.10897730247761607
645,2007-10-08,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.339376086364966,14.08,18.28,8.5,-58.2813,-34.8115,0.10889053270720185,1,0.10889053270720185,0.10889053270720185
646,2007-10-09,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.340443372497404,16.23,20.4,13.57,-58.2813,-34.8115,0.10880383202450485,1,0.10880383202450485,0.10880383202450485
647,2007-10-10,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3415115091002217,14.87,19.16,10.49,-58.2813,-34.8115,0.10871720037451614,1,0.10871720037451614,0.10871720037451614
648,2007-10-11,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3425804968511188,13.34,17.73,8.79,-58.2813,-34.8115,0.10863063770227059,1,0.10863063770227059,0.10863063770227059
649,2007-10-12,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3436503364283356,13.23,15.98,10.44,-58.2813,-34.8115,0.10854414395284682,1,0.10854414395284682,0.10854414395284682
650,2007-10-13,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3447210285106528,13.42,18.05,9.59,-58.2813,-34.8115,0.1084577190713672,1,0.1084577190713672,0.1084577190713672
651,2007-10-14,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3457925737773917,14.52,19.76,9.07,-58.2813,-34.8115,0.10837136300299774,1,0.10837136300299774,0.10837136300299774
652,2007-10-15,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3468649729084146,15.35,19.5,10.3,-58.2813,-34.8115,0.10828507569294822,1,0.10828507569294822,0.10828507569294822
653,2007-10-16,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3479382265841264,17.76,23.12,11.5,-58.2813,-34.8115,0.10819885708647195,1,0.10819885708647195,0.10819885708647195
654,2007-10-17,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.349012335485474,19.09,25.4,11.48,-58.2813,-34.8115,0.10811270712886582,1,0.10811270712886582,0.10811270712886582
655,2007-10-18,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3500873002939462,17.82,23.17,13.21,-58.2813,-34.8115,0.10802662576547037,1,0.10802662576547037,0.10802662576547037
656,2007-10-19,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3511631216915756,19.4,25.65,12.87,-58.2813,-34.8115,0.10794061294166957,1,0.10794061294166957,0.10794061294166957
657,2007-10-20,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.352239800360938,19.08,23.98,11.76,-58.2813,-34.8115,0.10785466860289092,1,0.10785466860289092,0.10785466860289092
658,2007-10-21,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.353317336985153,17.16,23.55,8.15,-58.2813,-34.8115,0.10776879269460536,1,0.10776879269460536,0.10776879269460536
659,2007-10-22,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3543957322478848,19.05,24.52,11.97,-58.2813,-34.8115,0.10768298516232726,1,0.10768298516232726,0.10768298516232726
660,2007-10-23,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3554749868333422,20.12,25.22,15.21,-58.2813,-34.8115,0.10759724595161434,1,0.10759724595161434,0.10759724595161434
661,2007-10-24,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3565551014262796,19.62,24.8,14.08,-58.2813,-34.8115,0.1075115750080677,1,0.1075115750080677,0.1075115750080677
662,2007-10-25,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3576360767119962,20.28,26.35,15.3,-58.2813,-34.8115,0.10742597227733175,1,0.10742597227733175,0.10742597227733175
663,2007-10-26,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.358717913376338,19.12,25.3,13.32,-58.2813,-34.8115,0.10734043770509416,1,0.10734043770509416,0.10734043770509416
664,2007-10-27,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3598006121056976,17.51,23.1,11.03,-58.2813,-34.8115,0.10725497123708586,1,0.10725497123708586,0.10725497123708586
665,2007-10-28,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.360884173587014,18.83,24.67,12.59,-58.2813,-34.8115,0.10716957281908097,1,0.10716957281908097,0.10716957281908097
666,2007-10-29,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3619685985077736,18.73,25.18,12.55,-58.2813,-34.8115,0.10708424239689686,1,0.10708424239689686,0.10708424239689686
667,2007-10-30,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3630538875560114,19.55,23.54,15.43,-58.2813,-34.8115,0.10699897991639393,1,0.10699897991639393,0.10699897991639393
668,2007-10-31,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.36414004142031,17.8,22.47,11.24,-58.2813,-34.8115,0.10691378532347574,1,0.10691378532347574,0.10691378532347574
669,2007-11-01,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.364547513663566,14.94,21.41,6.99,-58.2813,-34.8115,0.10688185942899092,1,0.10688185942899092,0.10688185942899092
670,2007-11-02,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3649551076198605,17.41,23.44,10.01,-58.2813,-34.8115,0.10684994306800764,1,0.10684994306800764,0.10684994306800764
671,2007-11-03,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3653628233255493,17.03,23.83,7.85,-58.2813,-34.8115,0.10681803623767908,1,0.10681803623767908,0.10681803623767908
672,2007-11-04,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.365770660816999,10.69,16.55,4.56,-58.2813,-34.8115,0.10678613893515926,1,0.10678613893515926,0.10678613893515926
673,2007-11-05,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3661786201305877,16.25,22.46,8.44,-58.2813,-34.8115,0.10675425115760305,1,0.10675425115760305,0.10675425115760305
674,2007-11-06,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3665867013027038,18.3,25.43,9.33,-58.2813,-34.8115,0.10672237290216617,1,0.10672237290216617,0.10672237290216617
675,2007-11-07,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.366994904369747,20.8,26.3,15.64,-58.2813,-34.8115,0.10669050416600517,1,0.10669050416600517,0.10669050416600517
676,2007-11-08,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3674032293681269,16.83,20.55,12.82,-58.2813,-34.8115,0.10665864494627753,1,0.10665864494627753,0.10665864494627753
677,2007-11-09,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3678116763342656,18.49,24.23,11.6,-58.2813,-34.8115,0.10662679524014143,1,0.10662679524014143,0.10662679524014143
678,2007-11-10,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3682202453045949,13.15,17.23,8.62,-58.2813,-34.8115,0.10659495504475601,1,0.10659495504475601,0.10659495504475601
679,2007-11-11,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3686289363155577,10.83,15.6,4.65,-58.2813,-34.8115,0.10656312435728124,1,0.10656312435728124,0.10656312435728124
680,2007-11-12,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3690377494036077,15.85,21.8,7.65,-58.2813,-34.8115,0.10653130317487797,1,0.10653130317487797,0.10653130317487797
681,2007-11-13,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.36944668460521,13.2,15.11,10.72,-58.2813,-34.8115,0.10649949149470778,1,0.10649949149470778,0.10649949149470778
682,2007-11-14,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.36985574195684,10.92,14.85,5.48,-58.2813,-34.8115,0.10646768931393323,1,0.10646768931393323,0.10646768931393323
683,2007-11-15,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3702649214949842,10.73,16.83,2.76,-58.2813,-34.8115,0.10643589662971767,1,0.10643589662971767,0.10643589662971767
684,2007-11-16,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3706742232561404,16.81,22.3,10.17,-58.2813,-34.8115,0.10640411343922526,1,0.10640411343922526,0.10640411343922526
685,2007-11-17,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3710836472768166,20.69,25.4,14.58,-58.2813,-34.8115,0.10637233973962108,1,0.10637233973962108,0.10637233973962108
686,2007-11-18,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3714931935935322,19.43,25.0,13.4,-58.2813,-34.8115,0.10634057552807102,1,0.10634057552807102,0.10634057552807102
687,2007-11-19,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.371902862242817,20.09,27.34,12.44,-58.2813,-34.8115,0.10630882080174182,1,0.10630882080174182,0.10630882080174182
688,2007-11-20,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3723126532612129,18.61,25.25,11.69,-58.2813,-34.8115,0.10627707555780104,1,0.10627707555780104,0.10627707555780104
689,2007-11-21,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3727225666852707,19.25,25.24,13.08,-58.2813,-34.8115,0.10624533979341716,1,0.10624533979341716,0.10624533979341716
690,2007-11-22,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.373132602551554,21.26,27.08,15.26,-58.2813,-34.8115,0.10621361350575943,1,0.10621361350575943,0.10621361350575943
691,2007-11-23,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3735427608966366,15.51,19.5,9.35,-58.2813,-34.8115,0.10618189669199797,1,0.10618189669199797,0.10618189669199797
692,2007-11-24,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3739530417571033,12.43,18.51,5.98,-58.2813,-34.8115,0.10615018934930373,1,0.10615018934930373,0.10615018934930373
693,2007-11-25,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3743634451695494,16.62,23.21,8.16,-58.2813,-34.8115,0.10611849147484856,1,0.10611849147484856,0.10611849147484856
694,2007-11-26,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.374773971170582,18.36,25.59,11.55,-58.2813,-34.8115,0.10608680306580509,1,0.10608680306580509,0.10608680306580509
695,2007-11-27,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3751846197968185,18.58,25.64,11.05,-58.2813,-34.8115,0.10605512411934681,1,0.10605512411934681,0.10605512411934681
696,2007-11-28,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.3755953910848868,20.86,27.66,14.26,-58.2813,-34.8115,0.10602345463264812,1,0.10602345463264812,0.10602345463264812
697,2007-11-29,139,4.44,11.4,62,,20.2725072,,,,0.14584537553956833,1.376006285071427,22.37,28.73,15.19,-58.2813,-34.8115,0.10599179460288415,1,0.10599179460288415,0.10599179460288415
